city,datetime,pm25_value
Lahore,2025-10-06 03:00:00+00:00,24.22316666984558
Faisalabad,2025-10-06 03:00:00+00:00,39.390083440144856
Lahore,2025-10-06 04:00:00+00:00,21.012375013033548
Multan,2025-10-06 04:00:00+00:00,37.52197185092502
Rawalpindi,2025-10-06 04:00:00+00:00,29.510555558734467
Multan,2025-10-06 04:00:00+00:00,37.52197185092502
Lahore,2025-10-06 04:00:00+00:00,21.012375013033548
Quetta,2025-10-06 04:00:00+00:00,71.19808286031088
Rawalpindi,2025-10-06 04:00:00+00:00,29.510555558734467
Islamabad,2025-10-06 04:00:00+00:00,25.3545531253622
Quetta,2025-10-06 04:00:00+00:00,71.19808286031088
Faisalabad,2025-10-06 04:00:00+00:00,45.13699989318848
Islamabad,2025-10-06 04:00:00+00:00,25.3545531253622
