city,location,datetime,pm25,unit
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-21T19:00:00Z,230.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-21T19:00:00Z,155.8,µg/m³
Peshawar,Dalazak Road Peshawar,2025-11-21T19:00:00Z,356.0,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-21T19:00:00Z,196.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-21T20:00:00Z,83.9,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-21T20:00:00Z,218.0,µg/m³
Peshawar,Dalazak Road Peshawar,2025-11-21T20:00:00Z,214.0,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-21T21:00:00Z,198.0,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-21T21:00:00Z,141.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-21T21:00:00Z,67.8,µg/m³
Peshawar,Dalazak Road Peshawar,2025-11-21T21:00:00Z,197.0,µg/m³
Peshawar,Dalazak Road Peshawar,2025-11-21T22:00:00Z,231.0,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-21T22:00:00Z,197.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-21T22:00:00Z,63.5,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-21T23:00:00Z,143.0,µg/m³
Peshawar,Dalazak Road Peshawar,2025-11-21T23:00:00Z,281.0,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-21T23:00:00Z,172.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-21T23:00:00Z,70.9,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-22T00:00:00Z,161.0,µg/m³
Peshawar,Dalazak Road Peshawar,2025-11-22T00:00:00Z,292.0,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-22T00:00:00Z,114.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-22T00:00:00Z,75.9,µg/m³
Peshawar,Dalazak Road Peshawar,2025-11-22T01:00:00Z,315.0,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-22T01:00:00Z,151.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-22T01:00:00Z,83.3,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-22T01:00:00Z,155.0,µg/m³
Peshawar,Dalazak Road Peshawar,2025-11-22T02:00:00Z,347.0,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-22T02:00:00Z,189.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-22T02:00:00Z,136.6,µg/m³
