datetime,pm25_predicted,pm25_lower,pm25_upper,aqi_predicted,aqi_category
2026-01-07 08:00:00+00:00,187.09402624827888,159.02992231103704,215.15813018552072,237,Very Unhealthy
2026-01-07 09:00:00+00:00,185.3018409310905,157.50656479142694,213.09711707075408,235,Very Unhealthy
2026-01-07 10:00:00+00:00,184.38523860638372,156.72745281542618,212.04302439734127,235,Very Unhealthy
2026-01-07 11:00:00+00:00,187.01904625937257,158.9661893204667,215.07190319827845,237,Very Unhealthy
2026-01-07 12:00:00+00:00,194.30782729231817,165.16165319847045,223.45400138616588,244,Very Unhealthy
2026-01-07 13:00:00+00:00,206.99573324476862,175.9463732580533,238.04509323148392,257,Very Unhealthy
2026-01-07 14:00:00+00:00,217.3735999162831,184.76755992884063,249.97963990372557,267,Very Unhealthy
2026-01-07 15:00:00+00:00,224.37603796078162,190.71963226666438,258.0324436548989,274,Very Unhealthy
2026-01-07 16:00:00+00:00,228.45842011698218,194.18965709943484,262.7271831345295,278,Very Unhealthy
2026-01-07 17:00:00+00:00,229.94430311708123,195.45265764951904,264.4359485846434,280,Very Unhealthy
2026-01-07 18:00:00+00:00,232.50474965377336,197.62903720570736,267.3804621018394,282,Very Unhealthy
2026-01-07 19:00:00+00:00,235.3379666320794,200.0372716372675,270.6386616268913,285,Very Unhealthy
2026-01-07 20:00:00+00:00,235.16095047668256,199.88680790518018,270.43509304818497,285,Very Unhealthy
2026-01-07 21:00:00+00:00,234.9482903986195,199.70604683882658,270.1905339584124,285,Very Unhealthy
2026-01-07 22:00:00+00:00,232.63988505293457,197.7439022949944,267.5358678108748,282,Very Unhealthy
2026-01-07 23:00:00+00:00,232.16415063512935,197.33952803985994,266.98877323039875,282,Very Unhealthy
2026-01-08 00:00:00+00:00,232.93771307612244,197.99705611470407,267.8783700375408,283,Very Unhealthy
2026-01-08 01:00:00+00:00,232.5348704067385,197.65463984572773,267.41510096774925,282,Very Unhealthy
2026-01-08 02:00:00+00:00,236.82989478480962,201.3054105670882,272.35437900253106,287,Very Unhealthy
2026-01-08 03:00:00+00:00,236.87484097284016,201.34361482691415,272.4060671187662,287,Very Unhealthy
2026-01-08 04:00:00+00:00,230.46680692986388,195.8967858903843,265.03682796934345,280,Very Unhealthy
2026-01-08 05:00:00+00:00,214.36868917507778,182.21338579881612,246.52399255133943,264,Very Unhealthy
2026-01-08 06:00:00+00:00,200.54029371913398,170.4592496612639,230.62133777700407,251,Very Unhealthy
2026-01-08 07:00:00+00:00,192.8299274161094,163.905438303693,221.7544165285258,243,Very Unhealthy
2026-01-08 08:00:00+00:00,187.09674546685244,159.03223364682458,215.1612572868803,237,Very Unhealthy
2026-01-08 09:00:00+00:00,185.30456014966404,157.50887612721442,213.10024417211366,235,Very Unhealthy
2026-01-08 10:00:00+00:00,184.38795782495728,156.7297641512137,212.04615149870088,235,Very Unhealthy
2026-01-08 11:00:00+00:00,187.02176547794613,158.9685006562542,215.07503029963806,237,Very Unhealthy
2026-01-08 12:00:00+00:00,194.31054651089173,165.16396453425796,223.4571284875255,244,Very Unhealthy
2026-01-08 13:00:00+00:00,206.99845246334218,175.94868459384085,238.0482203328435,257,Very Unhealthy
2026-01-08 14:00:00+00:00,217.37631913485666,184.76987126462816,249.98276700508515,267,Very Unhealthy
2026-01-08 15:00:00+00:00,224.37875717935518,190.72194360245192,258.03557075625844,274,Very Unhealthy
2026-01-08 16:00:00+00:00,228.46113933555574,194.19196843522238,262.7303102358891,278,Very Unhealthy
2026-01-08 17:00:00+00:00,229.9470223356548,195.45496898530658,264.439075686003,280,Very Unhealthy
2026-01-08 18:00:00+00:00,232.5074688723469,197.63134854149484,267.38358920319894,282,Very Unhealthy
2026-01-08 19:00:00+00:00,235.34068585065296,200.03958297305502,270.6417887282509,285,Very Unhealthy
2026-01-08 20:00:00+00:00,235.16366969525612,199.88911924096772,270.4382201495445,285,Very Unhealthy
2026-01-08 21:00:00+00:00,234.95100961719305,199.7083581746141,270.193661059772,285,Very Unhealthy
2026-01-08 22:00:00+00:00,232.64260427150813,197.7462136307819,267.53899491223433,282,Very Unhealthy
2026-01-08 23:00:00+00:00,232.16686985370288,197.34183937564745,266.9919003317583,282,Very Unhealthy
2026-01-09 00:00:00+00:00,232.940432294696,197.9993674504916,267.8814971389004,283,Very Unhealthy
2026-01-09 01:00:00+00:00,232.53758962531205,197.65695118151524,267.41822806910886,282,Very Unhealthy
2026-01-09 02:00:00+00:00,236.83261400338318,201.3077219028757,272.35750610389067,287,Very Unhealthy
