datetime,pm25_predicted,pm25_lower,pm25_upper,aqi_predicted,aqi_category
2026-01-08 17:00:00+00:00,185.1668162242285,157.39179379059425,212.94183865786277,235,Very Unhealthy
2026-01-08 18:00:00+00:00,186.94607968094402,158.9041677288024,214.98799163308564,237,Very Unhealthy
2026-01-08 19:00:00+00:00,187.56062925000512,159.42653486250435,215.6947236375059,238,Very Unhealthy
2026-01-08 20:00:00+00:00,187.3000374775723,159.20503185593645,215.39504309920812,237,Very Unhealthy
2026-01-08 21:00:00+00:00,187.00960802512836,158.9581668213591,215.06104922889762,237,Very Unhealthy
2026-01-08 22:00:00+00:00,185.40753024765056,157.59640071050296,213.21865978479815,236,Very Unhealthy
2026-01-08 23:00:00+00:00,187.5213823050318,159.39317495927705,215.64958965078657,238,Very Unhealthy
2026-01-09 00:00:00+00:00,187.4394889956754,159.32356564632408,215.5554123450267,238,Very Unhealthy
2026-01-09 01:00:00+00:00,188.79238375284012,160.4735261899141,217.11124131576614,239,Very Unhealthy
2026-01-09 02:00:00+00:00,190.51341312720726,161.93640115812616,219.09042509628836,241,Very Unhealthy
2026-01-09 03:00:00+00:00,198.7250267277723,168.91627271860645,228.53378073693816,249,Very Unhealthy
2026-01-09 04:00:00+00:00,190.23192259408373,161.69713420497118,218.76671098319628,240,Very Unhealthy
2026-01-09 05:00:00+00:00,178.52639521257572,151.74743593068936,205.30535449446208,229,Very Unhealthy
2026-01-09 06:00:00+00:00,171.135843786364,145.4654672184094,196.8062203543186,221,Very Unhealthy
2026-01-09 07:00:00+00:00,165.37841613781265,140.57165371714075,190.18517855848455,216,Very Unhealthy
2026-01-09 08:00:00+00:00,160.80103339643316,136.68087838696817,184.92118840589814,211,Very Unhealthy
2026-01-09 09:00:00+00:00,157.7820437744185,134.11473720825572,181.44935034058128,208,Very Unhealthy
2026-01-09 10:00:00+00:00,157.39919748811158,133.78931786489485,181.0090771113283,208,Very Unhealthy
2026-01-09 11:00:00+00:00,159.1837004593255,135.30614539042668,183.06125552822434,210,Very Unhealthy
2026-01-09 12:00:00+00:00,164.60533934668555,139.91453844468273,189.29614024868837,215,Very Unhealthy
2026-01-09 13:00:00+00:00,169.62151147686043,144.17828475533136,195.0647381983895,220,Very Unhealthy
2026-01-09 14:00:00+00:00,174.82106976266255,148.59790929826318,201.04423022706192,225,Very Unhealthy
2026-01-09 15:00:00+00:00,179.99662334719523,152.99712984511595,206.9961168492745,230,Very Unhealthy
